,Unnamed: 0,date,name,team,opposition,venue,batting_innings,innings_played,previous_average,previous_strike_rate,previous_centuries,previous_fifties,previous_zeros,runs,balls,not_out,previous_thirties,home
12426,12426,2020-02-16,1232,6,1,18,,8,36.42857142857143,109.2339986905204,0,1,1,11,,False,5,1
12427,12427,2020-02-16,1385,6,1,18,,2,0.0,77.77777777777777,0,0,0,66,,False,0,1
12428,12428,2020-02-16,420,6,1,18,,53,29.33333333333333,124.1488395578653,0,2,0,35,,True,11,1
12429,12429,2020-02-16,1233,6,1,18,,4,56.5,142.1245421245421,0,1,0,11,,False,0,1
12430,12430,2020-02-16,881,6,1,18,,8,12.4,93.88392857142856,0,0,3,1,,False,0,1
12431,12431,2020-02-16,674,1,6,18,,24,26.45454545454545,112.8349361518182,0,3,3,7,,False,4,0
12432,12432,2020-02-16,453,1,6,18,,49,27.05405405405405,119.1794913955095,0,5,3,57,,False,11,0
12433,12433,2020-02-16,451,1,6,18,,26,27.0,118.1046862115548,0,3,1,64,,False,6,0
12434,12434,2020-02-16,887,1,6,18,,5,71.5,148.9535378302482,1,2,0,11,,False,1,0
12435,12435,2020-02-16,329,1,6,18,,77,32.5593220338983,116.3581701788705,0,11,3,57,,True,16,0
12436,12436,2020-02-16,450,1,6,18,,20,17.35714285714286,135.9785484242006,0,0,1,22,,False,3,0
12437,12437,2020-02-16,626,1,6,18,,21,15.375,84.11163095014028,0,1,6,5,,True,3,0
12438,12438,2020-02-21,237,3,6,121,,70,34.0,118.7544870390473,1,15,5,4,,False,11,0
12439,12439,2020-02-21,431,3,6,121,,39,40.96875,125.1737873990301,1,9,1,42,,False,11,0
12440,12440,2020-02-21,384,3,6,121,,29,28.85714285714286,106.2924782194663,0,4,1,45,,False,2,0
12441,12441,2020-02-21,456,3,6,121,,18,18.46153846153846,97.69020432063913,0,1,0,18,,False,1,0
12442,12442,2020-02-21,1413,3,6,121,,1,14.0,140.0,0,0,0,27,,False,0,0
12443,12443,2020-02-21,476,3,6,121,,10,19.85714285714286,138.2443064182195,0,0,1,19,,False,2,0
12444,12444,2020-02-21,834,3,6,121,,2,5.0,64.58333333333333,0,0,0,20,,True,0,0
12445,12445,2020-02-21,552,3,6,121,,6,7.0,73.33333333333333,0,0,0,7,,True,0,0
12446,12446,2020-02-21,563,6,3,121,,36,35.06451612903226,120.6521759156632,0,5,3,2,,False,13,1
12447,12447,2020-02-21,538,6,3,121,,39,38.84375,118.753796857178,1,8,0,24,,False,7,1
12448,12448,2020-02-21,1232,6,3,121,,9,33.25,109.3191099471293,0,1,1,6,,False,5,1
12449,12449,2020-02-21,877,6,3,121,,8,17.875,90.36522758509176,0,0,1,7,,False,1,1
12450,12450,2020-02-21,420,6,3,121,,54,30.30555555555556,124.6678224001914,0,2,0,2,,False,12,1
12451,12451,2020-02-21,1412,6,3,121,,1,0.0,233.3333333333333,0,0,0,16,,False,0,1
12452,12452,2020-02-21,881,6,3,121,,9,10.5,87.15608465608466,0,0,3,0,,False,0,1
12453,12453,2020-02-21,229,6,3,121,,10,5.25,86.30952380952382,0,0,1,0,,False,0,1
12454,12454,2020-02-21,754,6,3,121,,2,5.0,41.66666666666667,0,0,1,22,,False,0,1
12455,12455,2020-02-21,882,6,3,121,,1,0.0,66.66666666666666,0,0,0,1,,False,0,1
12456,12456,2020-02-21,1420,6,3,121,,0,0.0,0.0,0,0,0,2,,True,0,1
12457,12457,2020-01-15,348,13,7,127,,51,30.8,109.9521127618524,0,11,6,95,,False,6,0
12458,12458,2020-01-15,248,13,7,127,,59,21.06,106.9124390755812,1,0,7,48,,False,15,0
12459,12459,2020-01-15,690,13,7,127,,20,28.70588235294118,103.7081153216003,0,2,2,7,,False,7,0
12460,12460,2020-01-15,1070,13,7,127,,14,26.27272727272727,128.7144561787419,0,2,0,19,,False,0,0
12461,12461,2020-01-15,1246,13,7,127,,12,29.125,121.6058616744592,0,1,0,2,,False,1,0
12462,12462,2020-01-15,243,13,7,127,,49,19.46511627906977,86.59000674157991,0,2,4,17,,False,7,0
12463,12463,2020-01-15,416,13,7,127,,21,12.4,106.1038961038961,0,0,3,5,,True,0,0
12464,12464,2020-01-15,1275,13,7,127,,2,2.5,27.77777777777778,0,0,1,0,,False,0,0
12465,12465,2020-01-15,130,7,13,127,,48,25.38461538461538,94.05981138836124,0,6,6,22,,False,5,1
12466,12466,2020-01-15,841,7,13,127,,21,30.65,98.28271541221234,2,2,3,53,,False,2,1
12467,12467,2020-01-15,1042,7,13,127,,12,18.36363636363636,106.33972565375,0,1,1,28,,False,1,1
12468,12468,2020-01-15,263,7,13,127,,55,23.45454545454545,121.3272253605421,0,4,1,31,,False,7,1
12469,12469,2020-01-15,848,7,13,127,,11,18.9,90.34571637512812,0,1,1,26,,False,1,1
12470,12470,2020-01-15,1375,7,13,127,,2,7.5,102.2727272727273,0,0,0,26,,False,0,1
12471,12471,2020-01-15,69,7,13,127,,58,25.37777777777778,103.6217726504636,0,4,5,9,,False,9,1
12472,12472,2020-01-15,1076,7,13,127,,9,16.0,92.79636035433576,0,0,0,0,,True,0,1
12473,12473,2020-02-20,956,29,19,96,,13,29.75,85.44052067602912,0,1,1,32,,False,5,1
12474,12474,2020-02-20,1416,29,19,96,,1,9.0,150.0,0,0,0,7,,False,0,1
12475,12475,2020-02-20,958,29,19,96,,10,20.0,106.6180510665805,0,0,0,40,,False,1,1
12476,12476,2020-02-20,957,29,19,96,,14,29.46153846153846,105.1235707531652,0,3,2,27,,True,2,1
12477,12477,2020-02-20,961,29,19,96,,9,14.28571428571429,148.003848003848,0,0,1,9,,True,1,1
12478,12478,2020-02-20,852,19,29,96,,8,15.4,90.97222222222224,0,0,1,26,,True,1,0
12479,12479,2020-02-20,648,19,29,96,,31,17.19354838709678,93.25916560477413,0,2,5,4,,False,3,0
12480,12480,2020-02-20,711,19,29,96,,21,21.75,85.67347320964556,0,2,4,1,,False,2,0
12481,12481,2020-02-20,1257,19,29,96,,10,18.85714285714286,82.09188860784606,0,0,1,0,,False,2,0
12482,12482,2020-02-20,1258,19,29,96,,9,25.125,122.1142513012432,0,1,0,18,,False,1,0
12483,12483,2020-02-20,652,19,29,96,,25,15.17647058823529,87.4971026704693,0,0,4,1,,False,2,0
12484,12484,2020-02-20,772,19,29,96,,7,17.0,52.52810407982822,0,0,1,2,,False,1,0
12485,12485,2020-02-20,1418,19,29,96,,1,10.0,66.66666666666666,0,0,0,0,,False,0,0
12486,12486,2020-02-20,853,19,29,96,,10,46.66666666666666,88.15314802156907,0,0,2,0,,False,1,0
12487,12487,2020-02-20,1421,19,29,96,,0,0.0,0.0,0,0,0,5,,True,0,0
12488,12488,2020-01-18,348,13,7,123,,52,32.19565217391305,111.5660634975939,0,12,6,17,,False,6,0
12489,12489,2020-01-18,248,13,7,123,,60,21.58823529411765,107.4162793767025,1,0,7,4,,False,16,0
12490,12490,2020-01-18,690,13,7,123,,21,27.5,101.7999366699224,0,2,2,36,,False,7,0
12491,12491,2020-01-18,1070,13,7,123,,15,25.66666666666667,129.8770821770821,0,2,0,44,,False,0,0
12492,12492,2020-01-18,1246,13,7,123,,13,26.11111111111111,119.9438723148854,0,1,0,31,,True,1,0
12493,12493,2020-01-18,243,13,7,123,,50,19.40909090909091,87.69153994008165,0,2,4,5,,False,7,0
12494,12494,2020-01-18,416,13,7,123,,22,12.9,105.068870523416,0,0,3,2,,False,0,0
12495,12495,2020-01-18,1275,13,7,123,,3,1.666666666666667,18.51851851851852,0,0,2,4,,False,0,0
12496,12496,2020-01-18,894,13,7,123,,1,0.0,0.0,0,0,1,0,,False,0,0
12497,12497,2020-01-18,865,13,7,123,,1,0.0,0.0,0,0,1,0,,False,0,0
12498,12498,2020-01-18,130,7,13,123,,49,25.3,95.13342067975525,0,6,6,10,,False,5,1
12499,12499,2020-01-18,1042,7,13,123,,13,19.16666666666667,110.1255587231197,0,1,1,4,,True,1,1
12500,12500,2020-01-18,841,7,13,123,,22,31.71428571428572,101.5865802541792,2,3,3,2,,True,2,1
12501,12501,2020-01-19,348,13,7,123,,53,31.87234042553191,111.5994082114758,0,12,6,11,,False,6,0
12502,12502,2020-01-19,248,13,7,123,,61,21.25,106.5921249138526,1,0,7,36,,False,16,0
12503,12503,2020-01-19,690,13,7,123,,22,27.94736842105263,102.2863031849259,0,2,2,28,,False,8,0
12504,12504,2020-01-19,1070,13,7,123,,16,27.07692307692308,134.2597645410145,0,2,0,6,,False,1,0
12505,12505,2020-01-19,1246,13,7,123,,14,29.55555555555556,120.6026433400127,0,1,0,1,,False,2,0
12506,12506,2020-01-19,243,13,7,123,,51,19.08888888888889,87.37265820456184,0,2,4,7,,False,7,0
12507,12507,2020-01-19,1275,13,7,123,,4,2.25,47.22222222222221,0,0,2,5,,False,0,0
12508,12508,2020-01-19,1068,13,7,123,,13,16.0,125.5351227719649,0,0,1,6,,True,1,0
12509,12509,2020-01-19,894,13,7,123,,2,0.0,0.0,0,0,2,18,,True,0,0
12510,12510,2020-01-19,752,13,7,123,,5,2.0,50.0,0,0,1,8,,False,0,0
12511,12511,2020-01-19,865,13,7,123,,2,0.0,0.0,0,0,2,5,,False,0,0
12512,12512,2020-01-19,130,7,13,123,,50,24.92682926829268,97.23075226616012,0,6,6,91,,True,5,1
12513,12513,2020-01-19,841,7,13,123,,23,31.80952380952381,100.0683231416787,2,3,3,46,,False,2,1
12514,12514,2020-01-19,848,7,13,123,,12,19.54545454545455,92.23719653227324,0,1,1,1,,True,1,1
12515,12515,2020-01-24,123,10,2,71,,54,27.31818181818182,98.16949819630516,1,5,3,39,,False,8,0
12516,12516,2020-01-24,1345,10,2,71,,4,35.75,93.57307439104676,0,1,1,43,,False,1,0
12517,12517,2020-01-24,703,10,2,71,,11,14.81818181818182,106.8810398355853,0,0,1,12,,True,1,0
12518,12518,2020-01-24,128,10,2,71,,56,23.90243902439024,102.5603376953257,0,4,2,19,,True,10,0
12519,12519,2020-01-24,1199,10,2,71,,7,14.85714285714286,87.26190476190474,0,1,1,9,,False,0,0
12520,12520,2020-01-24,702,10,2,71,,29,19.2962962962963,95.09062714358564,0,0,5,7,,False,8,0
12521,12521,2020-01-24,642,10,2,71,,9,12.44444444444444,54.3455715152148,0,0,2,5,,True,1,0
12522,12522,2020-01-24,836,2,10,71,,18,55.83333333333334,115.0444495052784,0,6,0,0,,False,3,1
12523,12523,2020-01-24,11,2,10,71,,76,24.42647058823529,99.10577269939034,0,10,5,17,,False,10,1
12524,12524,2020-01-24,1411,2,10,71,,1,0.0,0.0,0,0,1,36,,False,0,1
12525,12525,2020-01-24,10,2,10,71,,80,28.55172413793104,109.3591817345665,0,5,2,58,,True,16,1
12526,12526,2020-01-24,1273,2,10,71,,5,75.0,138.5726903373962,0,1,0,16,,False,1,1
12527,12527,2020-01-24,687,2,10,71,,19,13.71428571428571,111.9664947625474,0,0,4,6,,False,1,1
12528,12528,2020-01-24,686,2,10,71,,12,15.4,85.94914923039921,0,0,1,5,,True,2,1
12529,12529,2020-03-04,1240,34,19,128,,6,6.25,76.64742664742663,0,0,1,17,,False,0,0
12530,12530,2020-03-04,1024,34,19,128,,11,34.8,95.82119675149362,0,3,2,32,,False,3,0
12531,12531,2020-03-04,1025,34,19,128,,12,40.8,136.5376494866602,0,2,0,58,,False,4,0
12532,12532,2020-03-04,1023,34,19,128,,10,21.22222222222222,100.1355996944232,0,0,1,0,,False,3,0
12533,12533,2020-03-04,935,34,19,128,,15,21.07142857142857,95.1821263629659,0,0,0,42,,True,3,0
12534,12534,2020-03-04,1336,34,19,128,,1,6.0,150.0,0,0,0,8,,False,0,0
12535,12535,2020-03-04,852,19,34,128,,9,20.6,94.62081128747796,0,0,1,17,,False,1,0
12536,12536,2020-03-04,648,19,34,128,,32,16.78125,92.42815001295826,0,2,5,9,,False,3,0
12537,12537,2020-03-04,644,19,34,128,,12,16.83333333333333,91.86462842712842,0,1,3,50,,False,2,0
12538,12538,2020-03-04,711,19,34,128,,22,20.52941176470588,84.05195170011622,0,2,4,14,,False,2,0
12539,12539,2020-03-04,772,19,34,128,,8,14.0,58.46209106984969,0,0,1,9,,False,1,0
12540,12540,2020-03-04,652,19,34,128,,26,14.38888888888889,86.05490641391279,0,0,4,6,,False,2,0
12541,12541,2020-03-04,1258,19,34,128,,10,24.33333333333333,122.7599690282617,0,1,0,5,,False,1,0
12542,12542,2020-03-04,1257,19,34,128,,11,16.5,74.62898964349641,0,0,2,18,,True,2,0
12543,12543,2020-03-04,645,19,34,128,,19,14.83333333333333,83.66359500964462,0,0,2,0,,False,3,0
12544,12544,2020-03-04,853,19,34,128,,11,35.0,80.13922547415369,0,0,3,15,,True,1,0
12545,12545,2020-02-29,1240,34,26,128,,7,8.4,92.6819212533498,0,0,1,59,,False,0,0
12546,12546,2020-02-29,1024,34,26,128,,12,34.54545454545455,96.4382475598369,0,3,2,9,,False,4,0
12547,12547,2020-02-29,1023,34,26,128,,11,19.1,91.03236335856658,0,0,2,18,,False,3,0
12548,12548,2020-02-29,935,34,26,128,,16,24.07142857142857,97.187788919826,0,0,0,15,,False,4,0
12549,12549,2020-02-29,1336,34,26,128,,2,7.0,141.6666666666667,0,0,0,7,,False,0,0
12550,12550,2020-02-29,1027,34,26,128,,11,12.25,95.55129214220123,0,0,2,20,,True,0,0
12551,12551,2020-02-29,1028,34,26,128,,2,5.0,150.0,0,0,0,0,,False,0,0
12552,12552,2020-02-29,927,26,34,128,,4,14.5,73.15284178187405,0,0,0,28,,False,0,1
12553,12553,2020-02-29,1422,26,34,128,,0,0.0,0.0,0,0,0,5,,False,0,1
12554,12554,2020-02-29,930,26,34,128,,4,67.0,118.3482142857143,0,1,0,0,,False,2,1
12555,12555,2020-02-29,929,26,34,128,,4,31.33333333333333,80.0,0,0,0,19,,False,2,1
12556,12556,2020-02-29,931,26,34,128,,3,15.33333333333333,136.3636363636363,0,0,0,17,,False,0,1
12557,12557,2020-02-29,1423,26,34,128,,0,0.0,0.0,0,0,0,6,,False,0,1
12558,12558,2020-02-29,1117,26,34,128,,1,0.0,0.0,0,0,1,1,,False,0,1
12559,12559,2020-02-29,1424,26,34,128,,0,0.0,0.0,0,0,0,1,,False,0,1
12560,12560,2020-02-29,1425,26,34,128,,0,0.0,0.0,0,0,0,4,,False,0,1
12561,12561,2020-02-29,1426,26,34,128,,0,0.0,0.0,0,0,0,2,,False,0,1
12562,12562,2020-02-29,1427,26,34,128,,0,0.0,0.0,0,0,0,2,,True,0,1
12563,12563,2020-02-26,1283,18,35,129,,6,20.0,93.41880341880342,0,0,0,38,,False,1,0
12564,12564,2020-02-26,632,18,35,129,,34,17.75757575757576,93.85711543053908,0,2,3,9,,False,4,0
12565,12565,2020-02-26,1428,18,35,129,,0,0.0,0.0,0,0,0,2,,False,0,0
12566,12566,2020-02-26,1429,18,35,129,,0,0.0,0.0,0,0,0,18,,False,0,0
12567,12567,2020-02-26,815,18,35,129,,24,25.14285714285714,99.34666428594636,0,2,2,14,,False,4,0
12568,12568,2020-02-26,1430,18,35,129,,0,0.0,0.0,0,0,0,4,,False,0,0
12569,12569,2020-02-26,1149,18,35,129,,9,13.2,106.2722462722463,0,0,1,6,,True,0,0
12570,12570,2020-02-26,669,18,35,129,,13,11.75,79.3772893772894,0,0,2,0,,False,0,0
12571,12571,2020-02-26,1296,18,35,129,,6,4.0,83.92857142857143,0,0,3,18,,False,0,0
12572,12572,2020-02-26,1297,18,35,129,,4,4.0,52.08333333333333,0,0,1,0,,False,0,0
12573,12573,2020-02-26,1295,18,35,129,,4,1.666666666666667,20.0,0,0,2,0,,False,0,0
12574,12574,2020-02-26,1037,35,18,129,,2,9.0,126.6666666666667,0,0,0,2,,False,0,0
12575,12575,2020-02-26,1032,35,18,129,,4,15.5,95.12820512820514,0,0,0,13,,False,0,0
12576,12576,2020-02-26,1431,35,18,129,,0,0.0,0.0,0,0,0,0,,False,0,0
12577,12577,2020-02-26,1033,35,18,129,,4,15.25,109.4316674038036,0,0,0,2,,False,0,0
12578,12578,2020-02-26,1036,35,18,129,,4,28.0,69.82142857142857,0,0,0,7,,False,1,0
12579,12579,2020-02-26,1034,35,18,129,,4,38.33333333333334,111.8511730205279,0,0,0,29,,False,2,0
12580,12580,2020-02-26,1432,35,18,129,,0,0.0,0.0,0,0,0,1,,False,0,0
12581,12581,2020-02-26,1039,35,18,129,,2,7.0,130.0,0,0,0,19,,False,0,0
12582,12582,2020-02-26,1038,35,18,129,,1,0.0,0.0,0,0,1,9,,False,0,0
12583,12583,2020-02-26,1433,35,18,129,,0,0.0,0.0,0,0,0,8,,False,0,0
12584,12584,2020-02-26,1434,35,18,129,,0,0.0,0.0,0,0,0,1,,True,0,0
12585,12585,2020-03-03,1240,34,29,128,,8,16.83333333333333,95.2793734043734,0,1,1,77,,False,0,0
12586,12586,2020-03-03,1024,34,29,128,,13,32.41666666666666,94.34536461144708,0,3,2,47,,False,4,0
12587,12587,2020-03-03,1025,34,29,128,,13,42.36363636363637,135.7337500278201,0,3,0,92,,True,4,0
12588,12588,2020-03-03,1336,34,29,128,,3,7.0,120.3703703703704,0,0,0,16,,False,0,0
12589,12589,2020-03-03,956,29,34,128,,14,29.92307692307692,88.48048348488419,0,1,1,2,,False,6,0
12590,12590,2020-03-03,960,29,34,128,,11,9.1,70.56714329441601,0,0,2,0,,False,1,0
12591,12591,2020-03-03,1417,29,34,128,,1,0.0,33.33333333333333,0,0,0,13,,False,0,0
12592,12592,2020-03-03,958,29,34,128,,11,22.0,106.2495102936279,0,0,0,25,,False,2,0
12593,12593,2020-03-03,957,29,34,128,,15,31.53846153846154,107.1153327029541,0,3,2,23,,False,2,0
12594,12594,2020-03-03,961,29,34,128,,10,15.57142857142857,146.0606060606061,0,0,1,23,,False,1,0
12595,12595,2020-03-03,1216,29,34,128,,6,33.6,122.0441837045014,0,1,0,15,,False,1,0
12596,12596,2020-03-03,963,29,34,128,,13,12.4,126.8198468198468,0,0,2,2,,False,0,0
12597,12597,2020-03-03,964,29,34,128,,9,6.666666666666667,63.048825768124,0,0,1,2,,False,0,0
12598,12598,2020-03-03,1264,29,34,128,,1,0.0,112.5,0,0,0,1,,False,0,0
12599,12599,2020-03-01,852,19,20,128,,10,20.0,100.6132756132756,0,0,1,26,,False,1,0
12600,12600,2020-03-01,648,19,20,128,,33,16.54545454545455,91.90002425498984,0,2,5,48,,False,3,0
12601,12601,2020-03-01,1258,19,20,128,,11,22.4,126.7514869953895,0,1,0,27,,False,1,0
12602,12602,2020-03-01,711,19,20,128,,23,20.16666666666667,84.45549003199521,0,2,4,0,,False,2,0
12603,12603,2020-03-01,652,19,20,128,,27,13.94736842105263,85.33682346031108,0,0,4,29,,False,2,0
12604,12604,2020-03-01,644,19,20,128,,13,19.38461538461538,93.34512709512708,0,2,3,13,,False,2,0
12605,12605,2020-03-01,772,19,20,128,,9,13.16666666666667,63.07741428431083,0,0,1,5,,True,1,0
12606,12606,2020-03-01,1257,19,20,128,,12,18.75,85.07657383987171,0,0,2,0,,True,2,0
12607,12607,2020-03-01,1227,20,19,128,,2,3.5,41.66666666666666,0,0,0,19,,False,0,0
12608,12608,2020-03-01,658,20,19,128,,18,23.05555555555556,118.868379416268,1,1,1,46,,False,2,0
12609,12609,2020-03-01,659,20,19,128,,24,29.71428571428572,93.58695825559612,1,3,2,4,,False,4,0
12610,12610,2020-03-01,1063,20,19,128,,13,19.5,95.36563737921205,0,0,0,5,,False,4,0
12611,12611,2020-03-01,954,20,19,128,,6,7.8,54.27807486631016,0,0,2,1,,False,0,0
12612,12612,2020-03-01,661,20,19,128,,20,16.86666666666667,86.81360266717407,0,2,2,5,,False,1,0
12613,12613,2020-03-01,1226,20,19,128,,10,27.71428571428572,103.1785547785548,0,0,0,10,,False,2,0
12614,12614,2020-03-01,684,20,19,128,,12,19.57142857142857,109.5887445887446,0,0,2,7,,False,2,0
12615,12615,2020-03-01,1064,20,19,128,,5,4.25,65.11111111111111,0,0,1,0,,False,0,0
12616,12616,2020-03-01,1065,20,19,128,,4,1.666666666666667,25.0,0,0,2,12,,False,0,0
12617,12617,2020-03-01,1228,20,19,128,,3,1.0,16.66666666666667,0,0,2,0,,True,0,0
12618,12618,2020-02-26,1048,36,48,109,,3,13.66666666666667,97.91666666666669,0,0,1,67,,False,0,0
12619,12619,2020-02-26,1435,36,48,109,,0,0.0,0.0,0,0,0,58,,False,0,0
12620,12620,2020-02-26,1054,36,48,109,,3,6.666666666666667,87.5,0,0,1,0,,False,0,0
12621,12621,2020-02-26,1436,36,48,109,,0,0.0,0.0,0,0,0,32,,False,0,0
12622,12622,2020-02-26,1437,36,48,109,,0,0.0,0.0,0,0,0,45,,True,0,0
12623,12623,2020-02-26,1053,36,48,109,,3,3.666666666666667,70.83333333333333,0,0,1,1,,True,0,0
12624,12624,2020-02-26,1438,48,36,109,,0,0.0,0.0,0,0,0,8,,False,0,0
12625,12625,2020-02-26,1439,48,36,109,,0,0.0,0.0,0,0,0,2,,False,0,0
12626,12626,2020-02-26,1440,48,36,109,,0,0.0,0.0,0,0,0,28,,False,0,0
12627,12627,2020-02-26,1441,48,36,109,,0,0.0,0.0,0,0,0,0,,False,0,0
12628,12628,2020-02-26,1442,48,36,109,,0,0.0,0.0,0,0,0,22,,False,0,0
12629,12629,2020-02-26,1443,48,36,109,,0,0.0,0.0,0,0,0,30,,False,0,0
12630,12630,2020-02-26,1444,48,36,109,,0,0.0,0.0,0,0,0,8,,False,0,0
12631,12631,2020-02-26,1445,48,36,109,,0,0.0,0.0,0,0,0,12,,False,0,0
12632,12632,2020-02-26,1446,48,36,109,,0,0.0,0.0,0,0,0,4,,False,0,0
12633,12633,2020-02-26,1447,48,36,109,,0,0.0,0.0,0,0,0,2,,False,0,0
12634,12634,2020-02-26,1448,48,36,109,,0,0.0,0.0,0,0,0,1,,True,0,0
12635,12635,2020-03-04,927,26,20,128,,5,17.2,77.1889400921659,0,0,0,0,,False,0,1
12636,12636,2020-03-04,930,26,20,128,,5,44.66666666666666,94.67857142857142,0,1,1,8,,False,2,1
12637,12637,2020-03-04,929,26,20,128,,5,28.25,79.2,0,0,0,13,,False,2,1
12638,12638,2020-03-04,1422,26,20,128,,1,5.0,55.55555555555556,0,0,0,2,,False,0,1
12639,12639,2020-03-04,1423,26,20,128,,1,6.0,37.5,0,0,0,1,,False,0,1
12640,12640,2020-03-04,931,26,20,128,,4,15.75,137.6893939393939,0,0,0,5,,False,0,1
12641,12641,2020-03-04,1449,26,20,128,,0,0.0,0.0,0,0,0,2,,False,0,1
12642,12642,2020-03-04,1059,26,20,128,,3,25.0,69.07894736842105,0,0,0,4,,False,0,1
12643,12643,2020-03-04,1424,26,20,128,,1,1.0,16.66666666666666,0,0,0,13,,False,0,1
12644,12644,2020-03-04,1425,26,20,128,,1,4.0,40.0,0,0,0,0,,False,0,1
12645,12645,2020-03-04,1426,26,20,128,,1,2.0,40.0,0,0,0,1,,True,0,1
12646,12646,2020-03-04,1227,20,26,128,,3,8.666666666666666,73.01587301587301,0,0,0,36,,True,0,0
12647,12647,2020-03-04,659,20,26,128,,25,28.54545454545455,92.12919421108658,1,3,2,9,,False,4,0
12648,12648,2020-03-04,954,20,26,128,,7,6.666666666666667,51.28596893302775,0,0,2,27,,True,0,0
12649,12649,2020-02-27,1283,18,36,109,,7,23.0,96.52347652347652,0,0,0,60,,False,2,0
12650,12650,2020-02-27,632,18,36,109,,35,17.5,94.8489529488502,0,2,3,28,,False,4,0
12651,12651,2020-02-27,1428,18,36,109,,1,2.0,66.66666666666666,0,0,0,12,,False,0,0
12652,12652,2020-02-27,815,18,36,109,,25,24.63636363636364,99.6804900222008,0,2,2,28,,False,4,0
12653,12653,2020-02-27,1149,18,36,109,,10,14.4,103.1450216450216,0,0,1,45,,True,0,0
12654,12654,2020-02-27,1430,18,36,109,,1,4.0,57.14285714285714,0,0,0,10,,False,0,0
12655,12655,2020-02-27,1296,18,36,109,,7,6.333333333333333,87.06482593037215,0,0,3,6,,True,0,0
12656,12656,2020-02-27,1048,36,18,109,,4,27.0,116.386217948718,0,1,1,12,,False,0,0
12657,12657,2020-02-27,1435,36,18,109,,1,58.0,131.8181818181818,0,1,0,0,,False,0,0
12658,12658,2020-02-27,1054,36,18,109,,4,5.0,65.625,0,0,2,22,,False,0,0
12659,12659,2020-02-27,1450,36,18,109,,0,0.0,0.0,0,0,0,8,,False,0,0
12660,12660,2020-02-27,1051,36,18,109,,3,71.5,149.3546341372428,0,1,0,2,,False,2,0
12661,12661,2020-02-27,1436,36,18,109,,1,32.0,168.4210526315789,0,0,0,18,,True,1,0
12662,12662,2020-02-27,1437,36,18,109,,1,0.0,264.7058823529412,0,0,0,4,,False,1,0
12663,12663,2020-02-27,1053,36,18,109,,4,4.0,78.125,0,0,1,1,,False,0,0
12664,12664,2020-02-27,1055,36,18,109,,3,9.666666666666666,80.66666666666667,0,0,1,23,,True,0,0
12665,12665,2020-02-24,956,29,19,96,,15,27.92857142857143,85.91511791922524,0,1,1,50,,False,6,1
12666,12666,2020-02-24,1216,29,19,96,,7,30.5,118.0021574610012,0,1,0,7,,False,1,1
12667,12667,2020-02-24,1417,29,19,96,,2,15.0,125.0,0,0,0,28,,False,0,1
12668,12668,2020-02-24,958,29,19,96,,12,22.27272727272727,109.6502863966099,0,0,0,43,,False,2,1
12669,12669,2020-02-24,957,29,19,96,,16,30.92857142857143,106.4102077423528,0,3,2,9,,False,2,1
12670,12670,2020-02-24,961,29,19,96,,11,16.5,146.7217630853994,0,0,1,7,,False,1,1
12671,12671,2020-02-24,963,29,19,96,,14,11.45454545454546,122.5231910946196,0,0,2,13,,False,0,1
12672,12672,2020-02-24,852,19,29,96,,11,20.85714285714286,101.7432940357842,0,0,1,29,,False,1,0
12673,12673,2020-02-24,648,19,29,96,,34,17.47058823529412,93.90296471807837,0,2,5,28,,False,4,0
12674,12674,2020-02-24,772,19,29,96,,10,14.0,63.9125299987369,0,0,1,16,,False,1,0
12675,12675,2020-02-24,1257,19,29,96,,13,18.75,78.53222200603543,0,0,3,25,,False,2,0
12676,12676,2020-02-24,645,19,29,96,,20,14.05263157894737,79.4804152591624,0,0,3,14,,False,3,0
12677,12677,2020-02-24,711,19,29,96,,24,19.10526315789474,80.93651128066207,0,2,5,24,,True,2,0
12678,12678,2020-02-24,652,19,29,96,,28,14.7,87.46765119387139,0,0,4,8,,False,2,0
12679,12679,2020-02-24,1418,19,29,96,,2,5.0,33.33333333333333,0,0,1,5,,False,0,0
12680,12680,2020-02-24,1421,19,29,96,,1,0.0,250.0,0,0,0,1,,True,0,0
12681,12681,2020-02-25,922,25,22,109,,2,96.0,134.0540540540541,0,1,0,3,,False,1,0
12682,12682,2020-02-25,1451,25,22,109,,0,0.0,0.0,0,0,0,3,,False,0,0
12683,12683,2020-02-25,921,25,22,109,,5,13.8,73.99412847688708,0,0,0,61,,False,1,0
12684,12684,2020-02-25,924,25,22,109,,2,7.5,90.0,0,0,0,34,,False,0,0
12685,12685,2020-02-25,919,25,22,109,,5,31.25,110.5157045840408,0,1,0,1,,False,1,0
12686,12686,2020-02-25,1366,25,22,109,,2,0.0,50.0,0,0,1,9,,True,0,0
12687,12687,2020-02-25,1061,25,22,109,,3,8.5,38.22463768115941,0,0,1,1,,False,0,0
12688,12688,2020-02-25,1365,25,22,109,,2,2.0,27.5,0,0,0,8,,False,0,0
12689,12689,2020-02-25,761,22,25,109,,24,17.91304347826087,81.60080278056405,0,1,2,72,,True,4,0
12690,12690,2020-02-25,762,22,25,109,,20,29.23529411764706,97.44663036037544,0,2,1,48,,True,3,0
12691,12691,2020-02-25,1283,18,49,129,,8,28.28571428571428,102.7507248848712,0,1,0,75,,False,2,0
